tid,amount,date,price,type
863418,0.24489,2016-12-18 19:03:15,3372.0,sell
863419,0.13436700000000001,2016-12-18 19:03:54,3371.0,sell
863420,0.48756501,2016-12-18 19:04:11,3371.0,sell
863421,0.53855199,2016-12-18 19:06:18,3373.0,buy
863422,0.26833099,2016-12-18 19:07:09,3373.0,buy
863423,0.26833099,2016-12-18 19:07:09,3373.0,buy
863424,0.00929736,2016-12-18 19:07:13,3373.0,buy
863425,0.09393960000000001,2016-12-18 19:08:14,3373.0,buy
863426,0.0817275,2016-12-18 19:09:15,3373.0,sell
863427,1.17936003,2016-12-18 19:11:15,3373.0,sell
863428,0.86631203,2016-12-18 19:12:10,3373.0,sell
863429,0.50507098,2016-12-18 19:12:10,3371.0,sell
863430,0.350932,2016-12-18 19:12:10,3371.0,sell
863431,0.49037299,2016-12-18 19:13:15,3371.0,sell
863432,0.30075100000000005,2016-12-18 19:14:10,3371.0,sell
863433,0.211604,2016-12-18 19:14:29,3371.0,sell
863434,1.45185995,2016-12-18 19:16:14,3371.0,sell
863435,0.014832399999999999,2016-12-18 19:17:24,3373.0,sell
897134,0.201444,2017-01-07 04:31:08,3759.21,sell
897135,0.36000001,2017-01-07 04:31:08,3751.1,sell
897136,0.13333299999999998,2017-01-07 04:31:08,3750.0,sell
897137,2.54011011,2017-01-07 04:31:08,3740.0,sell
897138,0.34995899,2017-01-07 04:33:29,3724.81,sell
897139,0.0085906,2017-01-07 04:33:29,3725.0,sell
897140,0.13458900000000001,2017-01-07 04:34:30,3715.0,sell
897141,0.33271,2017-01-07 04:34:30,3701.06,sell
897142,0.10772999999999999,2017-01-07 04:34:30,3713.0,sell
897143,48.25780106,2017-01-07 04:34:30,3700.0,sell
897144,0.26939699,2017-01-07 04:34:30,3712.0,sell
897145,0.13458900000000001,2017-01-07 04:34:30,3715.0,sell
897146,0.134698,2017-01-07 04:34:30,3712.0,sell
897147,3.12729001,2017-01-07 04:34:30,3715.0,sell
897148,0.05,2017-01-07 04:34:30,3715.0,sell
897149,1.36283004,2017-01-07 04:44:31,3700.0,sell
897150,0.25,2017-01-07 04:44:31,3700.05,sell
897151,0.00282162,2017-01-07 04:44:39,3700.0,sell
897152,0.13513499,2017-01-07 04:44:39,3700.0,sell
897153,0.37939399,2017-01-07 04:44:39,3700.0,sell
897154,0.54054099,2017-01-07 04:44:39,3700.0,sell
897155,0.157865,2017-01-07 04:44:39,3700.0,sell
897156,0.197045,2017-01-07 04:44:39,3700.0,sell
897157,0.19965,2017-01-07 04:44:56,3700.0,sell
897158,0.23712199999999997,2017-01-07 04:55:36,3700.0,sell
897159,0.36618301,2017-01-07 04:56:57,3700.0,sell
897160,0.13513499,2017-01-07 04:56:58,3700.0,sell
897161,0.47083801,2017-01-07 04:57:13,3699.83,sell
897162,0.0604099,2017-01-07 04:57:57,3699.83,sell
897163,0.27608001,2017-01-07 05:03:23,3700.0,sell
897164,0.119376,2017-01-07 05:08:50,3700.0,sell
897165,0.31738999,2017-01-07 05:08:51,3666.62,sell
897166,0.175171,2017-01-07 05:08:51,3665.0,sell
897167,0.537435,2017-01-07 05:08:51,3673.0,sell
897168,0.213917,2017-01-07 05:08:51,3620.0,sell
897169,1.66299999,2017-01-07 05:08:51,3624.0,sell
897170,0.127,2017-01-07 05:08:51,3650.0,sell
897171,0.54629898,2017-01-07 05:08:51,3661.0,sell
897172,0.26660001,2017-01-07 05:08:51,3666.66,sell
897173,0.00550358,2017-01-07 05:08:51,3634.0,sell
897174,0.0397241,2017-01-07 05:08:51,3625.0,sell
897175,0.013698599999999998,2017-01-07 05:08:51,3650.0,sell
897176,0.537184,2017-01-07 05:08:51,3661.5,sell
897177,0.01234,2017-01-07 05:08:51,3639.0,sell
897178,0.0333151,2017-01-07 05:08:51,3662.0,sell
897179,0.23974,2017-01-07 05:08:51,3699.75,sell
897180,0.28744200000000003,2017-01-07 05:08:51,3699.83,sell
897181,0.0168835,2017-01-07 05:08:52,3613.0,sell
897182,5.46731997,2017-01-07 05:08:52,3603.0,sell
897183,0.36000001,2017-01-07 05:08:52,3603.0,sell
897184,3.61852002,2017-01-07 05:08:52,3604.0,sell
897185,4.94949007,2017-01-07 05:08:52,3603.0,sell
897186,0.018000000000000002,2017-01-07 05:08:52,3611.11,sell
897187,0.21135700000000002,2017-01-07 05:08:52,3610.0,sell
897188,0.98632997,2017-01-07 05:08:52,3619.0,sell
897189,0.015248099999999999,2017-01-07 05:08:52,3607.0,sell
897190,0.0215768,2017-01-07 05:08:52,3615.0,sell
897191,0.12354100000000001,2017-01-07 05:10:15,3683.0,buy
897192,0.93382198,2017-01-07 05:10:15,3687.0,buy
897193,0.23089400000000002,2017-01-07 05:10:15,3690.0,buy
897194,0.033071300000000005,2017-01-07 05:10:15,3689.0,buy
897195,0.00431351,2017-01-07 05:10:15,3680.0,buy
897196,0.174208,2017-01-07 05:10:15,3691.0,buy
897197,0.41824099,2017-01-07 05:10:15,3680.0,buy
897198,0.0251889,2017-01-07 05:10:27,3610.0,sell
897199,0.00232425,2017-01-07 05:10:53,3670.0,buy
897200,0.0280272,2017-01-07 05:11:14,3673.0,buy
897201,0.014096000000000001,2017-01-07 05:11:14,3673.0,buy
897202,0.03308030000000001,2017-01-07 05:11:14,3673.0,buy
897203,0.0123896,2017-01-07 05:11:14,3670.0,buy
897204,0.186085,2017-01-07 05:11:15,3673.0,buy
897205,1.00432003,2017-01-07 05:11:15,3673.0,buy
897206,0.54054099,2017-01-07 05:11:15,3673.0,buy
897207,0.117727,2017-01-07 05:11:16,3678.0,buy
897208,0.014096000000000001,2017-01-07 05:11:16,3689.0,buy
897209,0.03308030000000001,2017-01-07 05:11:16,3688.0,buy
897210,0.0280272,2017-01-07 05:11:16,3675.0,buy
897211,0.29676899,2017-01-07 05:11:16,3683.0,buy
897212,22.34000015,2017-01-07 05:12:08,3660.0,sell
897213,32.30479813,2017-01-07 05:12:13,3660.0,sell
897214,0.033661300000000005,2017-01-07 05:12:14,3690.0,buy
897215,0.0120513,2017-01-07 05:16:42,3640.0,buy
897216,0.22180501,2017-01-07 05:17:52,3640.0,buy
897217,0.00570381,2017-01-07 05:17:54,3640.0,buy
897218,0.384693,2017-01-07 05:17:54,3640.0,buy
897219,0.14908201,2017-01-07 05:17:57,3649.0,buy
897220,1.4472399999999999,2017-01-07 05:17:57,3658.0,buy
897221,1.61530995,2017-01-07 05:17:57,3640.0,buy
897222,0.28,2017-01-07 05:17:57,3650.0,buy
897223,0.115521,2017-01-07 05:17:57,3653.0,buy
897224,0.033461300000000006,2017-01-07 05:17:57,3646.0,buy
897225,0.50356901,2017-01-07 05:17:57,3642.0,buy
897226,0.0247432,2017-01-07 05:17:58,3660.0,buy
897227,3.48017001,2017-01-07 05:26:49,3640.0,buy
897228,0.02,2017-01-07 05:28:06,3601.0,sell
897229,0.18000001,2017-01-07 05:28:06,3601.0,sell
897230,0.07707460000000001,2017-01-07 05:29:25,3601.0,sell
897231,0.00274725,2017-01-07 05:31:38,3640.0,buy
897232,0.02744,2017-01-07 05:35:46,3605.0,sell
897233,4.24429989,2017-01-07 05:35:54,3605.0,sell
2238009,0.05240571,2017-11-29 19:07:20,36350.0,sell
2238010,0.00035082,2017-11-29 19:07:20,36400.0,sell
2238011,0.02727635,2017-11-29 19:07:24,36348.99,sell
2238012,0.00035082,2017-11-29 19:07:24,36350.0,sell
2238013,0.00996636,2017-11-29 19:07:36,36444.0,buy
2238014,0.03119381,2017-11-29 19:07:36,36443.0,buy
2238015,0.00023501,2017-11-29 19:07:45,36348.99,sell
2238016,0.00303502,2017-11-29 19:07:58,36444.0,buy
2238017,0.0015300000000000001,2017-11-29 19:07:58,36400.0,buy
2238018,0.05178137,2017-11-29 19:08:00,36363.28,sell
2238019,0.00027441,2017-11-29 19:08:09,36442.0,buy
2238020,0.00814292,2017-11-29 19:08:10,36442.0,buy
2238021,0.0049324,2017-11-29 19:08:10,36444.0,buy
2238022,0.02797194,2017-11-29 19:08:19,36446.0,buy
2238023,0.06088647,2017-11-29 19:08:19,36440.0,buy
2238024,0.04707972,2017-11-29 19:08:19,36444.0,buy
2238025,0.5856357,2017-11-29 19:08:19,36446.99,buy
2238026,0.03,2017-11-29 19:08:20,36384.51,sell
2238027,0.00027325,2017-11-29 19:08:25,36391.84,sell
2238028,0.02942432,2017-11-29 19:08:27,36391.84,sell
2238029,0.00137194,2017-11-29 19:08:32,36445.0,buy
2238030,0.02757305,2017-11-29 19:08:37,36398.59,sell
2238031,0.07221655,2017-11-29 19:08:54,36408.07,sell
2238032,0.05121521,2017-11-29 19:08:54,36404.68,sell
2238033,0.00066705,2017-11-29 19:08:54,36401.65,sell
2238034,0.07052619,2017-11-29 19:08:54,36411.26,sell
2238035,0.00251067,2017-11-29 19:08:57,36449.99,buy
2238036,0.0023572,2017-11-29 19:08:57,36448.99,buy
2238037,0.00279697,2017-11-29 19:08:57,36449.99,buy
2238038,0.00279697,2017-11-29 19:08:57,36449.99,buy
2238039,0.11881318,2017-11-29 19:08:57,36445.0,buy
2238040,0.0031763,2017-11-29 19:08:57,36449.99,buy
2238041,0.00280037,2017-11-29 19:08:57,36449.99,buy
2238042,0.00926345,2017-11-29 19:08:57,36449.99,buy
2238043,0.57176981,2017-11-29 19:08:57,36498.0,buy
2238044,0.00167635,2017-11-29 19:08:57,36449.99,buy
2238045,0.00280037,2017-11-29 19:08:57,36449.99,buy
2238046,0.07516599,2017-11-29 19:08:57,36401.65,sell
2238047,0.021528099999999998,2017-11-29 19:08:57,36363.28,sell
2238048,0.03883043,2017-11-29 19:08:57,36338.09,sell
2238049,0.01000926,2017-11-29 19:08:57,36367.02,sell
2238050,0.05906674,2017-11-29 19:08:57,36381.3,sell
2238051,0.02332271,2017-11-29 19:08:57,36395.09,sell
2238052,0.07488516,2017-11-29 19:08:57,36334.38,sell
2238053,0.087761,2017-11-29 19:08:57,36359.33,sell
2238054,0.00473263,2017-11-29 19:08:57,36391.84,sell
2238055,0.05826181,2017-11-29 19:08:57,36341.41,sell
2238056,0.03517532,2017-11-29 19:08:57,36388.43,sell
2238057,0.02006268,2017-11-29 19:08:57,36398.59,sell
2238058,0.03931816,2017-11-29 19:08:57,36377.64,sell
2238059,0.05097367,2017-11-29 19:08:57,36355.34,sell
2238060,0.05559089,2017-11-29 19:08:57,36347.9,sell
2238061,0.01281856,2017-11-29 19:08:57,36351.38,sell
2238062,0.05956723,2017-11-29 19:08:57,36344.78,sell
2238063,0.08788512,2017-11-29 19:08:57,36373.95,sell
2238064,17.7365312,2017-11-29 19:08:57,36327.0,sell
2238065,0.03532371,2017-11-29 19:08:57,36370.32,sell
2238066,0.01942561,2017-11-29 19:08:57,36330.79,sell
2238067,0.04888282,2017-11-29 19:08:57,36384.51,sell
2238068,0.01875107,2017-11-29 19:08:57,36327.46,sell
2238069,0.01739341,2017-11-29 19:09:04,36323.83,sell
2238070,0.02752774,2017-11-29 19:09:19,36327.0,buy
2238071,0.001,2017-11-29 19:09:23,36323.83,sell
2238072,0.005863,2017-11-29 19:09:24,36327.0,buy
2238073,0.07362552,2017-11-29 19:09:30,36319.99,sell
2238074,0.00220264,2017-11-29 19:09:30,36319.99,sell
2238075,0.00220264,2017-11-29 19:09:30,36319.99,sell
2238076,0.00220264,2017-11-29 19:09:30,36319.99,sell
2238077,0.01511684,2017-11-29 19:09:30,36316.7,sell
2238078,0.00220264,2017-11-29 19:09:30,36319.99,sell
2238079,0.00220264,2017-11-29 19:09:30,36319.99,sell
2238080,0.00220264,2017-11-29 19:09:30,36319.99,sell
2238081,0.01626382,2017-11-29 19:09:30,36235.27,sell
2238082,0.00220264,2017-11-29 19:09:30,36319.99,sell
2238083,0.00220264,2017-11-29 19:09:30,36319.99,sell
2238084,0.01007903,2017-11-29 19:09:30,36323.83,sell
2238085,0.00137665,2017-11-29 19:09:30,36319.99,sell
2238086,0.29486542,2017-11-29 19:09:30,36315.0,sell
2238087,0.00454538,2017-11-29 19:09:38,36235.27,sell
2238088,0.029190800000000006,2017-11-29 19:09:40,36235.27,sell
2238089,0.0008092,2017-11-29 19:09:46,36235.27,buy
2238090,0.02737163,2017-11-29 19:09:49,36235.27,sell
2238091,0.05679890000000001,2017-11-29 19:09:49,36150.0,sell
2238092,0.00912293,2017-11-29 19:09:50,36327.0,buy
2238093,0.03,2017-11-29 19:10:23,36151.0,sell
2238094,0.00164872,2017-11-29 19:10:41,36325.0,buy
2238095,0.041953199999999996,2017-11-29 19:10:43,36325.0,buy
2238096,0.05249716,2017-11-29 19:10:46,36150.0,sell
2238097,0.02250284,2017-11-29 19:10:46,36151.0,sell
2238098,0.0163,2017-11-29 19:11:00,36150.0,sell
2238099,0.006,2017-11-29 19:11:06,36150.0,sell
2238100,0.00190667,2017-11-29 19:11:21,36151.0,sell
2238101,0.006,2017-11-29 19:11:21,36151.0,sell
2238102,0.00190667,2017-11-29 19:11:23,36151.0,sell
2238103,0.003,2017-11-29 19:11:23,36151.0,sell
2238104,0.07989478,2017-11-29 19:11:24,36327.0,buy
2238105,0.15639808,2017-11-29 19:11:24,36325.0,buy
2238106,0.03,2017-11-29 19:11:24,36401.65,buy
2238107,0.03165286,2017-11-29 19:11:24,36497.99,buy
2238108,0.25002951,2017-11-29 19:11:24,36498.0,buy
2238109,0.0165279,2017-11-29 19:11:25,36151.0,sell
2238110,0.02352307,2017-11-29 19:11:27,36629.8,buy
2238111,0.02495211,2017-11-29 19:11:27,36666.51,buy
2238112,0.03013072,2017-11-29 19:11:27,36651.29,buy
2238113,0.01929122,2017-11-29 19:11:27,36669.99,buy
2238114,0.01262711,2017-11-29 19:11:27,36643.85,buy
2238115,0.05292,2017-11-29 19:11:27,36619.41,buy
2238116,0.08751972,2017-11-29 19:11:27,36640.81,buy
2238117,0.0359024,2017-11-29 19:11:27,36500.0,buy
2238118,0.02657684,2017-11-29 19:11:27,36659.1,buy
2238119,0.04882552,2017-11-29 19:11:27,36622.7,buy
2238120,0.0104334,2017-11-29 19:11:27,36626.19,buy
2238121,0.02439444,2017-11-29 19:11:27,36663.03,buy
2238122,0.03739039,2017-11-29 19:11:27,36655.11,buy
2238123,0.0498325,2017-11-29 19:11:27,36647.5,buy
2238124,0.61003614,2017-11-29 19:11:27,36672.2,buy
2238125,0.17640068,2017-11-29 19:11:27,36498.0,buy
2238126,0.03523812,2017-11-29 19:11:27,36637.11,buy
2238127,0.01928835,2017-11-29 19:11:27,36500.0,buy
2238128,0.02970547,2017-11-29 19:11:27,36633.71,buy
2238129,0.05780425,2017-11-29 19:11:27,36500.0,buy
2238130,0.00013635,2017-11-29 19:11:27,36672.2,buy
2238131,0.00301352,2017-11-29 19:11:29,36151.0,sell
2238132,0.00297147,2017-11-29 19:11:29,36498.0,sell
2238133,0.00637704,2017-11-29 19:11:30,36672.2,buy
2238134,0.006,2017-11-29 19:11:34,36151.0,sell
2238135,0.0030212,2017-11-29 19:11:43,36153.0,sell
2238136,0.01473582,2017-11-29 19:11:49,36155.0,sell
2238137,0.00546418,2017-11-29 19:11:49,36602.0,sell
2238138,0.00642947,2017-11-29 19:11:58,36640.0,buy
2238139,0.074504,2017-11-29 19:12:02,36155.0,sell
2238140,0.010365000000000001,2017-11-29 19:12:03,36155.0,sell
2238141,0.3931,2017-11-29 19:12:04,36155.0,sell
2238142,0.00168673,2017-11-29 19:12:06,36155.0,sell
2238143,0.05349239,2017-11-29 19:12:06,36153.0,sell
2238144,0.02766021,2017-11-29 19:12:06,36153.01,sell
2238145,0.00560845,2017-11-29 19:12:06,36155.0,sell
2238146,0.17482999999999999,2017-11-29 19:12:07,36153.0,sell
2238147,0.00278344,2017-11-29 19:12:07,36153.0,sell
2238148,0.02600983,2017-11-29 19:12:12,36640.0,buy
2238149,0.006,2017-11-29 19:12:13,36160.0,sell
2238150,0.00959166,2017-11-29 19:12:15,36154.0,sell
2238151,0.00049834,2017-11-29 19:12:15,36160.0,sell
2238152,0.03365,2017-11-29 19:12:15,36154.0,sell
2238153,0.006,2017-11-29 19:12:22,36160.0,sell
2238154,0.00256308,2017-11-29 19:12:23,36620.0,buy
2238155,0.00601474,2017-11-29 19:12:26,36200.0,sell
2238156,0.00215791,2017-11-29 19:12:28,36200.0,sell
2238157,0.00049875,2017-11-29 19:12:34,36200.0,sell
2238158,0.33169216,2017-11-29 19:12:39,36200.0,sell
2281215,0.0024008000000000002,2017-12-02 08:27:36,37338.0,buy
2281216,0.03980321,2017-12-02 08:28:50,37051.0,sell
2281217,0.40709265,2017-12-02 08:30:19,37056.1,sell
2281218,0.13390262,2017-12-02 08:30:42,37338.0,buy
2281219,0.00134699,2017-12-02 08:34:08,37119.7,sell
2281220,0.03357738,2017-12-02 08:34:16,37092.92,sell
2281221,0.00029896,2017-12-02 08:34:21,37330.0,buy
2281222,0.00042366,2017-12-02 08:34:43,37330.0,buy
2281223,0.05646922,2017-12-02 08:35:33,37330.0,sell
2281224,0.00334339,2017-12-02 08:36:07,37330.0,sell
2281225,0.012,2017-12-02 08:36:18,37330.0,buy
2281226,0.0564,2017-12-02 08:36:22,37330.0,buy
2281227,0.035410000000000004,2017-12-02 08:36:24,37330.0,buy
2281228,0.04532,2017-12-02 08:36:27,37330.0,buy
2281229,0.032119999999999996,2017-12-02 08:36:30,37330.0,buy
2281230,0.02451,2017-12-02 08:36:32,37330.0,buy
2281231,0.5841,2017-12-02 08:36:35,37330.0,buy
2281232,0.035421,2017-12-02 08:36:40,37330.0,buy
2281233,0.058621300000000015,2017-12-02 08:36:43,37330.0,buy
2281234,1.8424099999999999,2017-12-02 08:36:49,37330.0,buy
2281235,0.035421,2017-12-02 08:36:53,37330.0,buy
2281236,0.035421,2017-12-02 08:36:56,37330.0,buy
2281237,0.0681,2017-12-02 08:36:59,37330.0,buy
2281238,0.02,2017-12-02 08:37:02,37120.09,sell
2281239,0.01,2017-12-02 08:37:02,37162.07,sell
2281240,0.658421,2017-12-02 08:37:05,37330.0,buy
2281241,0.03542,2017-12-02 08:37:11,37330.0,buy
2281242,0.00537661,2017-12-02 08:37:49,37200.0,sell
2281243,0.24442263,2017-12-02 08:37:49,37130.0,sell
2281244,0.0354,2017-12-02 08:37:51,37330.0,buy
2281245,0.01,2017-12-02 08:37:55,37131.0,sell
2281246,0.08325,2017-12-02 08:37:55,37330.0,buy
2281247,0.68542,2017-12-02 08:37:58,37330.0,buy
2281248,0.035421,2017-12-02 08:38:00,37330.0,buy
2281249,0.0354,2017-12-02 08:38:03,37330.0,buy
2281250,0.054000000000000006,2017-12-02 08:38:12,37330.0,buy
2281251,0.0354,2017-12-02 08:38:17,37330.0,buy
2281252,0.035421,2017-12-02 08:38:22,37330.0,buy
2281253,0.054000000000000006,2017-12-02 08:38:24,37330.0,buy
2281254,1.0532,2017-12-02 08:38:29,37330.0,buy
2281255,0.036539999999999996,2017-12-02 08:38:35,37330.0,buy
2281256,0.042539999999999994,2017-12-02 08:38:37,37330.0,buy
2281257,0.08751,2017-12-02 08:38:41,37330.0,buy
2281258,0.00559087,2017-12-02 08:39:01,37330.0,buy
2281259,0.0002844,2017-12-02 08:39:01,37329.99,buy
2281260,0.0584,2017-12-02 08:39:26,37330.0,buy
2281261,0.035421,2017-12-02 08:39:29,37330.0,buy
2281262,0.0354,2017-12-02 08:39:32,37330.0,buy
2281263,0.015,2017-12-02 08:39:38,37330.0,buy
2281264,0.0354,2017-12-02 08:39:46,37330.0,buy
2281265,1.105425,2017-12-02 08:39:51,37330.0,buy
2281266,0.03584,2017-12-02 08:39:55,37330.0,buy
2281267,0.0358421,2017-12-02 08:40:00,37330.0,buy
2281268,3.5421,2017-12-02 08:40:05,37330.0,buy
2281269,0.024,2017-12-02 08:40:15,37330.0,buy
2281270,0.00535763,2017-12-02 08:40:17,37330.0,buy
2281271,0.0542,2017-12-02 08:40:19,37330.0,buy
2281272,0.01453632,2017-12-02 08:40:21,37330.0,buy
2281273,0.035421,2017-12-02 08:40:25,37330.0,buy
2281274,0.0534,2017-12-02 08:40:28,37330.0,buy
2281275,0.0153,2017-12-02 08:40:32,37330.0,buy
2281276,0.0354,2017-12-02 08:40:36,37330.0,buy
2281277,0.0245,2017-12-02 08:40:39,37330.0,buy
2281278,0.00623377,2017-12-02 08:40:40,37330.0,buy
2281279,0.00255291,2017-12-02 08:40:56,37330.0,buy
2281280,0.13394054,2017-12-02 08:41:09,37330.0,buy
2281281,0.03103081,2017-12-02 08:41:22,37330.0,buy
2281282,0.02543,2017-12-02 08:41:24,37330.0,buy
2281283,0.03254,2017-12-02 08:41:28,37330.0,buy
2281284,0.045654,2017-12-02 08:41:31,37330.0,buy
2281285,0.04861,2017-12-02 08:41:35,37330.0,buy
2281286,0.0545,2017-12-02 08:41:38,37330.0,buy
2281287,2.2287,2017-12-02 08:41:44,37330.0,buy
2281288,0.0145,2017-12-02 08:41:47,37330.0,buy
2281289,0.03684,2017-12-02 08:41:51,37330.0,buy
2281290,0.199142,2017-12-02 08:41:58,37330.0,buy
2281291,0.03254,2017-12-02 08:41:58,37330.0,buy
2281292,0.0254,2017-12-02 08:42:03,37330.0,buy
2281293,0.00274274,2017-12-02 08:42:24,37330.0,buy
2281294,0.05125726,2017-12-02 08:42:24,37320.0,buy
2281295,0.04863,2017-12-02 08:42:27,37330.0,buy
2281296,0.0354,2017-12-02 08:42:30,37330.0,buy
2281297,0.054000000000000006,2017-12-02 08:42:36,37330.0,buy
2281298,0.6692096,2017-12-02 08:42:38,37330.0,buy
2281299,0.0254,2017-12-02 08:42:40,37330.0,buy
2281300,2.6542,2017-12-02 08:42:46,37330.0,buy
2281301,0.0254,2017-12-02 08:42:52,37330.0,buy
2281302,0.002,2017-12-02 08:42:52,37273.1,sell
2281303,0.021583,2017-12-02 08:42:55,37330.0,buy
2281304,0.013584,2017-12-02 08:42:57,37330.0,buy
2281305,0.035842,2017-12-02 08:43:01,37330.0,buy
2281306,0.0135,2017-12-02 08:43:04,37330.0,buy
2281307,0.0354,2017-12-02 08:43:08,37330.0,buy
2281308,0.04934289,2017-12-02 08:43:14,37330.0,buy
2281309,0.0254,2017-12-02 08:43:17,37330.0,buy
2281310,0.0354,2017-12-02 08:43:20,37330.0,buy
2281311,1.1054,2017-12-02 08:43:24,37330.0,buy
2281312,0.0254,2017-12-02 08:43:29,37330.0,buy
2281313,0.11077848,2017-12-02 08:43:32,37330.0,buy
2281314,0.25807713,2017-12-02 08:43:32,37330.0,buy
2284403,0.00104254,2017-12-02 15:13:06,37878.99,buy
2284404,0.012131,2017-12-02 15:13:27,37878.99,buy
2284405,0.0192587,2017-12-02 15:13:30,37878.99,buy
2284406,0.2006,2017-12-02 15:13:36,37700.0,sell
2284407,0.0344,2017-12-02 15:13:36,37760.0,sell
2284408,0.00503567,2017-12-02 15:14:05,37850.0,buy
2284409,0.00735865,2017-12-02 15:14:09,37850.0,buy
2284410,0.13443144,2017-12-02 15:14:44,37850.0,buy
2284411,0.00159428,2017-12-02 15:14:49,37797.77,sell
2284412,0.00793698,2017-12-02 15:15:20,37797.77,sell
2284413,0.00793698,2017-12-02 15:15:20,37797.77,sell
2284414,0.00793698,2017-12-02 15:15:20,37797.77,sell
2284415,0.00793698,2017-12-02 15:15:20,37797.77,sell
2284416,0.00793698,2017-12-02 15:15:20,37797.77,sell
2284417,0.0063427,2017-12-02 15:15:20,37797.77,sell
2284418,0.026525200000000002,2017-12-02 15:15:24,37700.0,sell
2284419,0.00089089,2017-12-02 15:15:28,37850.0,buy
2284420,0.03608333,2017-12-02 15:15:36,37678.4,sell
2284421,0.00051467,2017-12-02 15:15:49,37849.99,buy
2284422,0.12839626,2017-12-02 15:15:54,37678.4,sell
2284423,0.03552041,2017-12-02 15:16:02,37678.4,sell
2284424,0.00808369,2017-12-02 15:16:10,37678.39,sell
2284425,0.07267216,2017-12-02 15:16:14,37664.72,sell
2284426,0.04721924,2017-12-02 15:16:14,37669.41,sell
2284427,0.01324932,2017-12-02 15:16:14,37673.85,sell
2284428,0.01428461,2017-12-02 15:16:21,37664.72,sell
2284429,0.08751825,2017-12-02 15:16:29,37659.89,sell
2284430,0.01248175,2017-12-02 15:16:29,37655.47,sell
2284431,0.01710139,2017-12-02 15:16:43,37655.47,sell
2284432,0.00225925,2017-12-02 15:16:43,37650.83,sell
2284433,0.03565054,2017-12-02 15:16:56,37650.83,sell
2284434,0.19067073,2017-12-02 15:17:03,37612.0,sell
2284435,0.00023836,2017-12-02 15:17:04,37800.0,buy
2284436,0.00643753,2017-12-02 15:17:27,37620.0,sell
2284437,0.10714927,2017-12-02 15:17:27,37612.0,sell
2284438,0.04012883,2017-12-02 15:17:40,37611.0,sell
2284439,0.06229292,2017-12-02 15:17:59,37590.1,sell
2284440,0.01467614,2017-12-02 15:17:59,37567.88,sell
2284441,0.0623706,2017-12-02 15:17:59,37581.32,sell
2284442,0.03790904,2017-12-02 15:17:59,37594.95,sell
2284443,0.04642267,2017-12-02 15:17:59,37572.59,sell
2284444,0.06426797,2017-12-02 15:17:59,37585.66,sell
2284445,0.02460654,2017-12-02 15:17:59,37576.99,sell
2284446,0.0471277,2017-12-02 15:17:59,37599.51,sell
2284447,0.0008,2017-12-02 15:18:03,37800.0,buy
2284448,0.00079764,2017-12-02 15:18:15,37610.99,sell
2284449,0.00079764,2017-12-02 15:18:19,37610.99,sell
2284450,0.01329804,2017-12-02 15:18:29,37599.52,sell
2284451,0.00837703,2017-12-02 15:18:32,37567.88,sell
2284452,0.00529521,2017-12-02 15:18:32,37770.0,buy
2284453,0.14470479,2017-12-02 15:18:40,37770.0,buy
2284454,0.00063245,2017-12-02 15:19:48,37599.52,sell
2284455,0.00063245,2017-12-02 15:19:48,37599.52,sell
2284456,0.02808972,2017-12-02 15:19:51,37567.88,sell
2284457,0.0024159000000000003,2017-12-02 15:20:01,37563.8,sell
2284458,0.026000000000000002,2017-12-02 15:20:25,37567.88,buy
2284459,0.0184386,2017-12-02 15:20:29,37567.88,buy
2284460,0.00378845,2017-12-02 15:20:36,37720.0,buy
2284461,0.02174072,2017-12-02 15:21:39,37789.0,buy
2284462,0.06304141,2017-12-02 15:22:24,37790.0,buy
2284463,0.01082386,2017-12-02 15:22:24,37789.0,buy
2284464,0.01138571,2017-12-02 15:22:24,37788.0,buy
2284465,0.01226,2017-12-02 15:22:24,37790.0,buy
2284466,0.010579999999999999,2017-12-02 15:22:34,37730.18,sell
2284467,0.00377215,2017-12-02 15:22:37,37734.8,sell
2284468,0.00342121,2017-12-02 15:22:40,37734.8,sell
2284469,0.0016208,2017-12-02 15:22:43,37790.0,buy
2284470,0.03638452,2017-12-02 15:22:58,37743.44,sell
2284471,0.07048707,2017-12-02 15:22:58,37739.31,sell
2284472,0.01477315,2017-12-02 15:23:32,37736.36,sell
2284473,0.00166478,2017-12-02 15:23:32,37739.31,sell
2284474,0.025,2017-12-02 15:24:02,37734.8,sell
2284475,0.06359349,2017-12-02 15:24:29,37730.18,sell
2284476,0.00778404,2017-12-02 15:24:29,37734.8,sell
2284477,0.01994184,2017-12-02 15:24:29,37731.52,sell
2284478,0.01196506,2017-12-02 15:24:36,37717.31,sell
2284479,0.06580819,2017-12-02 15:24:36,37721.28,sell
2284480,0.06287787,2017-12-02 15:24:36,37725.49,sell
2284481,0.03174509,2017-12-02 15:24:36,37721.94,sell
2284482,0.07035137,2017-12-02 15:24:36,37726.56,sell
2284483,0.05160233,2017-12-02 15:24:52,37788.99,buy
2284484,0.000327,2017-12-02 15:26:05,37788.99,buy
2284485,0.00353701,2017-12-02 15:26:17,37788.99,buy
2284486,2.9999999999999997e-05,2017-12-02 15:26:22,37726.0,sell
2284487,0.01217621,2017-12-02 15:26:26,37717.31,sell
2284488,0.00068251,2017-12-02 15:26:26,37726.0,sell
